District,NRSC,GSI,New,Type_of_sl,Length,Width,Area,Building_I,Road_impac,Impact_Agr,LU_2010,LU_2018,Reclass_Sl,RASTERVALU,longitude,latitude,elevation_m,soil_type,precip_2018_mm,Specific_r,Remarks
Idukki,N,Y,N,SS,13,8,104,1,N,N,BUI,BUI,4,24.90612793,77.05311014,9.930868415,772,Clay Loam,2529.555594,1,
Idukki,N,Y,N,SS,99,7,693,2,N,N,SPL,BUI,4,20.99492264,77.05220048,10.01610859,840,Clay Loam,2525.735038,1,
Idukki,N,Y,N,SS,0,0,0,1,N,N,BUI,BUI,4,22.89982986,76.85278948,9.98918008,661,Clay Loam,3320.778411,1,The house is partly damaged. The house was built by cut and fill method.
Idukki,N,Y,N,DF,0,0,0,1,N,N,BUI,BUI,4,23.27340889,76.95072917,9.933793586,601,Clay Loam,2507.233482,1,The house partly damaged and lot of cracks were developed in the house.
Idukki,N,Y,N,SS,22,13,281.03,1,N,N,BUI,BUI,4,20.93782806,76.86853902,9.986428814,693,Clay Loam,3320.778411,1,The house is partly damaged.
Idukki,N,Y,N,SS,0,0,0,1,N,N,BUI,BUI,4,20.17996788,77.03897033,9.895338298,769,Clay Loam,2955.744443,01-Feb,
Idukki,N,Y,N,SS,0,0,0,1,N,N,FMP,BUI,4,22.94628716,77.13349881,9.770978429,846,Clay Loam,2437.189615,1,Reconstruction of house in the slope should be avoided.
Idukki,N,Y,N,SS,0,0,0,2,N,N,BUI,BUI,4,23.78206062,77.07664081,9.812470364,797,Clay Loam,2601.058043,1,The house was built by cut and fill method. Huge rock blocks were present upslope. Another old debris flow path observed 8 m from the location.
Idukki,N,Y,N,SS,0,0,0,1,N,N,FMP,BUI,4,22.6811924,77.01230044,9.858109263,662,Clay Loam,2955.744443,1,Cut slope failure
Idukki,N,N,Y,SS,35,6,210,2,C,SPL,BUI,BUI,4,24.12493324,76.94312195,9.879129466,698,Clay Loam,2879.933392,,
Idukki,N,Y,N,DF,122,64,7808,7,C,N,BUI,BUI,4,23.03110886,76.97217745,9.894954815,562,Clay Loam,2570.936814,1,A total number of 7 buildings fully damaged
Idukki,N,Y,N,DF,52,44,2288,2,C,N,SPL,BUI,4,22.61816216,76.9692389,9.860499342,598,Clay Loam,2570.936814,1,Road blocked
Idukki,N,Y,N,SS,14,5,70,0,C,N,BUI,BUI,4,23.73063278,76.97014856,9.881421444,555,Clay Loam,2570.936814,1,
Idukki,N,Y,N,SS,31,6,186,0,C,N,BUI,BUI,4,24.49222755,76.97033138,9.881778172,551,Clay Loam,2570.936814,1,
Idukki,N,Y,N,SS,0,0,0,1,N,N,BSL,BUI,4,21.7079525,76.96293819,9.867161238,598,Clay Loam,2570.936814,1,
Idukki,N,Y,N,DF,0,0,0,1,C,N,BUI,BUI,4,21.25139427,76.93286156,9.88902867,740,Clay Loam,2879.933392,1,Maniyarankudy- Peppara road blocked.
Idukki,N,Y,N,SS,24,11,264,1,N,N,SPL,BUI,4,23.31311989,76.95987033,9.854149582,619,Clay Loam,2570.936814,1,
Idukki,N,Y,N,DF,0,0,0,0,N,N,SPL,BUI,4,20.52752495,76.95105023,9.893510067,719,Clay Loam,2570.936814,1,
Idukki,N,Y,N,SS,13,9,117,1,N,N,BUI,BUI,4,22.55685806,76.94551203,9.869149998,809,Clay Loam,2879.933392,1,
Idukki,N,Y,N,SS,0,0,0,2,N,N,BUI,BUI,4,21.42286301,76.97186977,9.852040427,599,Clay Loam,2570.936814,1,
Idukki,N,Y,N,SS,12,10,120,1,C,N,BUI,BUI,4,22.36146927,76.96503843,9.856789369,574,Clay Loam,2570.936814,1,Road blocked
Idukki,N,Y,N,SS,25,30,750,0,C,N,CSB,CSB,4,20.62441063,77.06139514,10.08955444,1480,Clay Loam,2428.72222,,
Idukki,N,Y,N,SS,0,0,0,1,N,N,CSV,CSV,4,21.24923897,76.99083879,9.841730985,742,Clay Loam,2626.147959,1,Cut slope failure. Translational failure of loose overburden materail along the rock-overburden contact which daylights in the cut face.
Kozhikode,N,Y,N,DF,37,11,407,0,N,FCP,FCP,FCP,4,24.18226624,76.05895801,11.35419118,199,Clay Loam,3393.496499,,Built up increased
Malappuram,N,Y,N,DF,0,0,2128.39,0,N,FCP,FCP,FCP,4,20.38672638,76.20512289,11.3564341,201,Loam,2824.1821,,
Malappuram,N,Y,N,DF,0,0,9578.78,0,N,FCP,FCP,FCP,4,22.44550705,76.12589804,11.2774991,159,Sandy Clay Loam,3251.774082,,
Palakkad,N,Y,N,DF,0,0,0,0,N,FCP,FCP,FCP,4,24.29986954,76.45810553,10.8547674,97,Sandy Clay Loam,3073.777527,,Plantation removed
Palakkad,N,Y,N,DF,91,10,910,0,N,FCP,FCP,FCP,4,22.40354538,76.43992131,11.04292809,144,Clay Loam,2791.291472,,
Palakkad,N,Y,N,DF,0,0,0,0,N,FCP,FCP,FCP,4,24.68751335,76.52382376,10.51333849,114,Sandy Clay Loam,3220.566231,,
Palakkad,N,Y,N,DF,0,0,0,0,N,FCP,FCP,FCP,4,24.46413612,76.56507936,10.46780215,244,Sandy Clay Loam,3188.357645,,
Idukki,N,N,Y,DF,149,10,1490,0,N,FCP,FCP,FCP,4,24.78427505,77.10449236,9.695271811,1141,Sandy Clay Loam,2568.325388,,
Idukki,N,Y,N,SS,21,20,420,0,C,FCP,FCP,FCP,4,21.85787582,77.05503647,10.12653823,1540,Clay Loam,2387.76922,2,"Munnar- Coimbatore road blocked, Eucalyptus Plantation damaged"
Idukki,N,N,Y,SS,81,19,1539,0,N,FCP,FCP,FCP,4,22.04735947,77.06891765,10.08377545,1491,Clay Loam,2428.72222,,
Idukki,N,N,Y,SS,58,13,754,0,C,FCP,FCP,FCP,4,22.63394356,77.06733021,10.07178047,1479,Clay,2428.72222,,
Idukki,N,N,Y,SS,273,105,28665,0,D,FCP,FCP,FCP,4,21.72677231,77.10670853,10.07200788,1653,Clay,2256.497484,,
Idukki,N,N,Y,DF,227,20,4540,0,D,FCP,FCP,FCP,4,24.10877228,77.13934023,10.06645184,1699,Clay Loam,2256.497484,,
Idukki,N,Y,N,SS,75,79,1425,2,N,FCP,FCP,FCP,4,22.17173386,77.01083786,9.953097034,704,Clay Loam,2981.859145,,1 old concrete building (House).
Idukki,N,Y,N,SS,23,15,345,1,N,FCP,FCP,FCP,4,24.85475349,77.01078881,9.952704633,699,Clay Loam,2981.859145,,
Idukki,N,Y,N,DF,14,6,84,1,C,FCP,FCP,FCP,4,24.19478035,76.95246822,9.902588796,645,Clay Loam,2507.233482,2,Road blocked.
Idukki,N,Y,N,DF,0,0,0,2,C,FCP,FCP,FCP,4,24.19478035,76.95245039,9.902490696,645,Clay Loam,2507.233482,2,Road blocked.
Idukki,N,Y,N,DF,87,11,957,1,C,FCP,SPL,FCP,4,23.33576584,76.95308358,9.897937954,602,Clay Loam,2570.936814,,Road and electric pole damaged. Retaining structure has to be provided at the road bench. Stabilise the accumulated material.
Kozhikode,N,Y,N,DF,0,0,1823.838591,0,C,N,FDN,FDN,4,24.08179855,75.91302947,11.55711149,533,Sandy Clay Loam,3515.936492,,"Road present, During heavy rainfall the debris material slided and  blocked the road leads to Kakkayam Dam"
Kozhikode,N,Y,N,DF,0,0,1823.838591,0,N,N,FDN,FDN,4,20.88493538,75.91486216,11.56103104,855,Sandy Clay Loam,3515.936492,,Danger posing Boulders on the slope are to be removed  to avert further slide/Fall
Kozhikode,N,N,Y,DF,289,18,5202,0,N,N,FDN,FDN,4,22.20824432,76.01306941,11.5186339,801,Clay Loam,3476.993615,,
Kozhikode,N,N,Y,DF,384,46,17664,0,N,N,FDN,FDN,4,22.52313805,76.11253857,11.44766731,1266,Loam,3270.146092,,
Malappuram,N,N,Y,DF,280,38,10640,0,N,N,FDN,FDN,4,22.74592781,76.13514621,11.38816507,1483,Loam,3267.809775,,
Malappuram,N,N,Y,DF,50,8,400,0,N,N,FDN,FDN,4,21.50788498,76.15500705,11.39179032,966,Sandy Clay Loam,3146.230081,,
Malappuram,N,N,Y,DF,90,9,810,0,N,N,FDN,FDN,4,22.42753601,76.160737,11.37535407,953,Sandy Clay Loam,3146.230081,,
Malappuram,N,N,Y,SS,76,20,1520,0,N,N,FDN,FDN,4,24.38486099,76.40805212,11.14600021,752,Loam,2660.425389,,
Palakkad,N,N,Y,DF,242,8,1936,0,N,N,FDN,FDN,4,22.77721977,76.48020929,11.09103287,1155,Sandy Clay Loam,2519.362876,,
Palakkad,N,Y,N,DF,34,20,680,0,N,N,FDN,FDN,4,23.69195366,76.76720149,10.4211332,645,Sandy Clay Loam,2665.967035,,
Thrissur,N,Y,N,DF,0,0,0,0,N,N,FDN,FDN,4,20.07550812,76.78338803,10.30137958,877,Unknown,3228.170153,2,slide induced by steep cutting of slope for road construction
Idukki,N,N,Y,SS,156,46,7176,0,N,N,FDN,FDN,4,24.36365509,76.81502981,10.02443373,211,Clay Loam,3820.685015,,
Idukki,N,N,Y,SS,59,19,1121,0,N,N,FDN,FDN,4,22.94628716,77.03295946,10.11923868,1626,Clay Loam,2672.020007,,
Idukki,N,N,Y,SS,77,12,924,0,N,N,FDN,FDN,4,22.72829819,76.89746967,9.877038147,348,Clay Loam,3356.552559,,
Idukki,N,N,Y,SS,56,25,1400,0,N,N,FDN,FDN,4,22.31727028,76.98769958,10.11263475,1128,Clay Loam,2303.625248,,
Idukki,N,Y,N,SS,0,0,0,0,C,N,FDN,FDN,4,21.18010139,76.95529084,10.05951794,1032,Clay Loam,2497.285137,,Kallar - Mankulam road blocked.
Idukki,N,N,Y,SS,54,13,702,0,N,N,FDN,FDN,4,23.87895584,76.896725,9.868770974,349,Clay Loam,3356.552559,,
Idukki,N,N,Y,SS,102,16,1632,0,N,N,FDN,FDN,4,21.30733299,76.91651895,9.86016045,884,Clay Loam,2879.933392,,
Idukki,N,N,Y,SS,26,7,182,0,N,N,FDN,FDN,4,22.71064949,76.916296,9.875174243,800,Clay Loam,2879.933392,,
Idukki,N,Y,N,DF,65,10,650,1,C,N,FDN,FDN,4,22.96367455,76.93932279,9.873733953,732,Clay Loam,2879.933392,,Ambataru colony- Perumkala road blocked
Idukki,N,Y,N,DF,0,0,675,0,C,N,FDN,FDN,4,20.66926384,76.93347691,9.970599006,457,Clay Loam,2786.603942,4,Road blocked
Idukki,N,N,Y,SS,18,10,180,0,N,N,FDN,FDN,4,24.74978447,76.95276252,9.841632885,762,Unknown,2626.147959,6,
Idukki,N,Y,N,SS,258,20,5160,0,C,N,FDN,FDN,4,21.25786018,76.93794047,9.847380666,841,Clay Loam,2983.48475,2,Painavu -Thodupuzha road blocked
Kannur,N,Y,N,RF,0,0,3845.47,1,N,FMP,FMP,FMP,4,22.88625336,75.69022157,12.09855783,344,Sandy Clay Loam,4097.501951,,
Kannur,N,Y,N,DF,0,0,8725.15,0,N,FMP,FMP,FMP,4,24.38486099,75.75856175,12.07206185,315,Sandy Clay Loam,4034.310988,,
Kannur,N,Y,N,DF,88,22,1936,1,N,FMP,FMP,FMP,4,21.42925644,75.64749892,11.9790896,82,Clay Loam,4330.952193,,The natural drainage was obstructed for the construction of house. During rainfall the original course of stream got activated and huge volume of water with debris material followed the original drainage path.
Kottayam,N,Y,N,DF,0,0,0,0,N,FMP,FMP,FMP,4,20.47317886,76.90203133,9.646881646,367,Sandy Clay Loam,2930.417345,,"Built up increased, Rubble wall constructed across  the seasonal stream along which debris flow occured"
Kozhikode,N,Y,N,SS,0,0,16997.96984,0,N,FMP,FMP,FMP,4,20.49584579,75.86694912,11.52966126,114,Clay Loam,3576.518564,,Built up increase
Malappuram,N,Y,N,DF,0,0,1874.84,0,N,FMP,FMP,FMP,4,21.09976959,76.12140772,11.3175775,724,Sandy Clay Loam,3284.561656,,
Malappuram,N,Y,N,DF,0,0,931.609,0,N,FMP,FMP,FMP,4,22.56280136,76.11435789,11.31415737,624,Sandy Clay Loam,3284.561656,,
Malappuram,N,Y,N,DF,0,0,1987.37,0,N,FMP,FMP,FMP,4,24.71694946,76.09737763,11.34544242,745,Sandy Clay Loam,3405.98162,,
Malappuram,N,Y,N,SS,0,0,1874.84,0,N,FMP,FMP,FMP,4,24.88046074,76.128355,11.33907482,445,Sandy Clay Loam,3284.561656,,
Malappuram,N,Y,N,DF,0,0,1874.84,0,N,FMP,FMP,FMP,4,24.81009674,76.13535133,11.3328187,493,Sandy Clay Loam,3284.561656,,
Palakkad,N,Y,N,DF,0,0,0,0,N,FMP,FMP,FMP,4,20.56364822,76.55161734,11.03258297,473,Loam,2456.638958,,
Palakkad,N,Y,N,DF,157,12,1884,0,N,FMP,FMP,FMP,4,22.96946526,76.51352323,10.48084948,333,Sandy Clay Loam,3381.148512,,
Palakkad,N,N,Y,DF,194,21,4074,0,N,FMP,FMP,FMP,4,24.10877228,76.52105912,10.47375505,344,Loam,3381.148512,,
Palakkad,N,Y,N,DF,0,0,0,0,N,FMP,FMP,FMP,4,23.08293343,76.81152942,10.35520539,852,Clay Loam,2561.34038,,
Pathanamthitta,N,Y,N,DF,160,15,2400,1,N,FMP,FMP,FMP,4,23.43540573,76.99734908,9.301100655,413,Sandy Clay Loam,3170.868446,,"House was situated on the left bank of the seasonal stream through which the debris flow advanced.,  Builtup increased"
Wayanad,N,Y,N,DF,0,0,0,0,N,FMP,FMP,FMP,4,22.00841522,75.94311057,11.69177634,826,Sandy Clay Loam,3352.159184,,
Idukki,N,N,Y,SS,62,30,1860,0,D,FMP,FMP,FMP,4,21.71004486,77.00480023,9.924193141,542,Clay Loam,2929.933471,5,
Idukki,N,N,Y,SS,59,10,590,0,N,FMP,FMP,FMP,4,21.11282539,77.00636984,9.947483026,629,Clay Loam,2929.933471,,
Idukki,N,N,Y,SS,104,22,2288,0,N,FMP,FMP,FMP,4,22.14327621,77.20234733,9.923684803,1152,Sandy Clay Loam,1762.183754,,
Idukki,N,N,Y,SS,123,31,3813,0,N,FMP,FMP,FMP,4,24.50800896,76.8778853,9.739559603,635,Sandy Clay Loam,3408.759907,5,
Idukki,N,N,Y,SS,25,7,175,0,N,FMP,FMP,FMP,4,22.11272812,76.98222826,9.595985467,1061,Sandy Clay Loam,2882.882346,,
Idukki,N,N,Y,DF,229,16,3664,0,C,FMP,SPL,FMP,4,24.88731003,76.9817556,9.536358368,594,Sandy Clay Loam,2963.509335,,
Idukki,N,N,Y,SS,105,14,1470,0,N,FMP,FMP,FMP,4,23.19368744,77.07229765,9.67563393,1374,Sandy Clay Loam,2679.360259,,
Idukki,N,N,Y,DF,118,22,2596,0,N,FMP,FMP,FMP,4,22.44351006,77.08037308,9.871357253,816,Clay Loam,2649.922816,,
Idukki,N,N,Y,DF,193,11,2123,0,N,FMP,FMP,FMP,4,24.06379318,77.08962571,9.844495628,749,Clay Loam,2601.058043,,
Idukki,N,N,Y,SS,17,15,255,1,N,FMP,FMP,FMP,4,22.75766945,76.94874933,9.853547603,858,Clay Loam,2879.933392,,
Idukki,N,N,Y,SS,57,7,399,0,N,FMP,FMP,FMP,4,22.11884308,77.03460932,10.12349712,1707,Clay Loam,2672.020007,10,
Idukki,N,Y,N,SS,0,0,0,1,N,FMP,FMP,FMP,4,20.14291,76.90014959,10.02982033,588,Clay Loam,3350.792588,1,Cracks developed in the house due to small subsidence as the vertical cut in the front portion of the house was unprotected.
Idukki,N,N,Y,SS,50,5,250,0,D,FMP,FMP,FMP,4,24.68058014,77.04348294,10.06576514,1508,Clay Loam,2887.758295,10,FMP/TEA
Idukki,N,N,Y,SS,137,18,2466,1,N,FMP,FMP,FMP,4,21.28369141,77.1774165,10.01563593,1476,Clay Loam,1993.798507,,
Idukki,N,N,Y,SS,104,16,1664,0,D,FMP,FMP,FMP,4,21.36948395,77.11329908,9.861551689,913,Clay Loam,2368.679666,,
Idukki,N,N,Y,SS,137,13,1781,0,N,FMP,FMP,FMP,4,23.72143173,77.14673788,9.916354041,1082,Sandy Clay Loam,2325.740395,,
Idukki,N,N,Y,SS,46,8,368,0,N,FMP,BSL,FMP,4,21.60718918,77.0931484,9.927564221,913,Sandy Clay Loam,2529.555594,,
Idukki,N,N,Y,SS,35,18,630,1,C,FMP,FMP,FMP,4,21.07580566,77.07116058,9.936473505,731,Clay Loam,2529.555594,,
Idukki,N,N,Y,SS,23,12,276,0,C,FMP,FMP,FMP,4,21.83298874,76.99982388,9.974407078,431,Clay Loam,2510.151825,,
Idukki,N,Y,N,SS,31,22,682,0,N,FMP,FMP,FMP,4,23.12312317,77.01759785,9.969769613,506,Clay Loam,2981.859145,,Avoid constructions within the distressed zone
Idukki,N,Y,N,SS,38,22,836,1,C,FMP,FMP,FMP,4,21.5459919,77.00221841,9.979387894,466,Clay Loam,2981.859145,2,
Idukki,N,Y,N,SS,20,10,200,2,N,FMP,FMP,FMP,4,21.92610931,76.99889638,9.963219193,568,Clay Loam,2510.151825,1,
Idukki,N,Y,N,DF,0,0,0,0,N,FMP,FMP,FMP,4,24.45007133,76.99852182,9.954550701,658,Clay Loam,2510.151825,,
Idukki,N,Y,N,SS,0,0,0,0,N,FMP,FMP,FMP,4,20.72514343,77.01606838,9.924581083,604,Clay Loam,2929.933471,2,
Idukki,N,Y,N,SS,9,5,45,0,C,FMP,FMP,FMP,4,23.12312317,77.01766474,9.925013616,642,Clay Loam,2929.933471,2,
Idukki,N,Y,N,SS,0,0,0,0,N,FMP,FMP,FMP,4,24.35835075,77.01697804,9.953418089,731,Clay Loam,2981.859145,,
Idukki,N,Y,N,SS,0,0,0,1,N,FMP,FMP,FMP,4,21.83298874,77.06348646,9.925709235,780,Clay Loam,2529.555594,1,
Idukki,N,Y,N,SS,0,0,0,1,N,FMP,FMP,FMP,4,21.5459919,77.02094218,9.941690653,670,Clay Loam,2929.933471,,on the opposite side on the upslope one small debris slide incidence destroyed one house totally
Idukki,N,Y,N,DF,0,0,0,1,N,FMP,FMP,FMP,4,21.84336281,77.08595141,9.912849188,704,Clay Loam,2529.555594,1,
Idukki,N,Y,N,DF,32,14,448,0,N,FMP,FMP,FMP,4,20.82077599,77.0845468,9.909290825,673,Clay Loam,2529.555594,,
Idukki,N,Y,N,SS,26,7,182,0,C,FMP,FMP,FMP,4,23.98613167,77.06627786,9.933860472,833,Clay Loam,2529.555594,2,
Idukki,N,Y,N,SS,25,18,450,1,N,FMP,FMP,FMP,4,23.93717384,77.08382442,9.933588467,837,Clay Loam,2529.555594,,
Idukki,N,Y,N,DF,31,6,186,1,N,FMP,FMP,FMP,4,24.65975952,77.09585062,9.930948679,901,Sandy Clay Loam,2529.555594,,
Idukki,N,Y,N,DF,107,11,1177,1,N,FMP,BSL,FMP,4,21.89099693,77.09412495,9.929075857,945,Sandy Clay Loam,2529.555594,10,
Idukki,N,Y,N,SS,0,0,0,0,C,FMP,FMP,FMP,4,24.55350876,77.0542695,9.960218218,732,Clay Loam,2618.103733,02-Jun,
Idukki,N,Y,N,DF,75,8,600,1,C,FMP,FMP,FMP,4,24.10158348,77.1135265,10.00032783,968,Sandy Clay Loam,2282.510688,,"Plantation of Sisily, Vazhakattu washed away. 40 acre- Bison Valley road blocked"
Idukki,N,Y,N,DF,0,0,0,0,N,FMP,FMP,FMP,4,23.70854187,77.11617966,10.00043039,985,Sandy Clay Loam,2282.510688,,"Sowriyar Vilakunnel, Suma Sunil Kadavil and Vinod Kunnanil cardamom and pepper plantation washed away."
Idukki,N,Y,N,SS,0,0,0,2,N,FMP,FMP,FMP,4,24.31051826,76.96491803,9.85921958,560,Clay Loam,2570.936814,5,
Idukki,N,N,Y,SS,80,34,2720,0,N,FMP,FMP,FMP,4,20.81855965,77.00384153,9.982018763,472,Clay Loam,2981.859145,,
Idukki,N,N,Y,SS,55,15,825,0,N,FMP,FMP,FMP,4,20.97079468,76.99901678,9.988002877,488,Clay Loam,2510.151825,,
Idukki,N,Y,N,SS,0,0,0,0,N,FMP,SPL,FMP,4,22.11272812,76.98686127,10.02442927,952,Clay Loam,2509.308641,2,"During heavy rain, water flowing through the road has removed the toe of the slope. The unprotected slope with the weight of the trees in the slope along with heavy rain initiated the slide."
Idukki,N,Y,N,SS,0,0,0,1,C,FMP,FMP,FMP,4,21.95702553,76.99764784,10.0172412,686,Clay Loam,2509.308641,2,Adimali - Munnar highway blocked.
Idukki,N,Y,N,SS,83,70,5814.84,0,C,FMP,FMP,FMP,4,24.92321777,77.0118144,10.0019019,565,Clay Loam,2835.757566,5,The Anaviratty-Mankadavu road damaged for about 50 m.
Idukki,N,Y,N,DF,148,11,1676.4,1,C,FMP,FMP,FMP,4,23.60318756,76.99962322,9.980636442,525,Clay Loam,2510.151825,,One cattle shed completely damaged.
Idukki,N,Y,N,SS,0,0,0,0,N,FMP,FMP,FMP,4,21.09976959,76.98075676,9.956503787,422,Clay Loam,2510.151825,2,The slided material accumulated above the tunnel anchor which prevents further damage to the penstock and valve house.
Idukki,N,Y,N,SS,0,0,0,0,C,FMP,FMP,FMP,4,22.52313805,77.04713048,9.984819079,751,Clay Loam,2981.859145,,Agricultural loss
Idukki,N,Y,N,SS,96,11,1027.84,2,C,FMP,FMP,FMP,4,22.68708801,77.02119635,9.976088159,541,Clay Loam,2981.859145,,The Vellathooval - Adimali road blocked.
Idukki,N,Y,N,DF,84,8,672,2,N,FMP,SPL,FMP,4,22.16157532,77.03447109,10.03078795,915,Clay Loam,2835.757566,,
Idukki,N,Y,N,SS,0,0,0,0,C,FMP,FMP,FMP,4,24.85475349,76.9899113,10.02803223,847,Clay Loam,2509.308641,,Adimali - Munnar highway blocked.
Idukki,N,Y,N,SS,0,0,0,0,C,FMP,FMP,FMP,4,23.47097397,76.93370879,10.03203204,896,Clay Loam,2843.419584,2,Road blocked
Idukki,N,Y,N,SS,0,0,0,0,C,FMP,FMP,FMP,4,22.91533089,76.9336196,10.03172882,895,Clay Loam,2843.419584,2,Road blocked
Idukki,N,Y,N,SS,0,0,0,0,C,FMP,FMP,FMP,4,20.19846153,76.93332976,10.03117143,875,Clay Loam,2843.419584,2,Road blocked
Idukki,N,Y,N,SS,0,0,0,1,N,FMP,FMP,FMP,4,22.95981216,76.93500193,10.00815801,788,Clay Loam,2843.419584,1,The slide occur in the cultivated land.
Idukki,N,N,Y,SS,62,6,372,0,C,FMP,FCP,FMP,4,24.56923103,76.8378292,9.97593655,648,Clay Loam,3770.495989,,
Idukki,N,Y,N,SS,15,11,160.92,0,C,FMP,FMP,FMP,4,24.14466476,76.85406032,9.982348737,538,Clay Loam,3320.778411,2,Road blocked
Idukki,N,Y,N,SS,0,0,0,0,N,FMP,FMP,FMP,4,23.47097397,76.8444688,10.00063997,550,Clay Loam,3820.685015,,Slide occurred in cultivated land
Idukki,N,Y,N,SS,8,9,73.06,1,D,FMP,FMP,FMP,4,24.85989761,76.86576992,9.861382244,281,Clay Loam,3356.552559,2,The house was subsided and developed cracks.
Idukki,N,Y,N,DF,0,0,0,0,N,FMP,FMP,FMP,4,22.0882473,76.94189124,9.953569699,747,Clay Loam,2786.603942,1,Flow occurred in cultivated land
Idukki,N,Y,N,DF,13,12,160.19,3,D,FMP,FMP,FMP,4,22.11884308,76.97756404,9.924500819,365,Clay Loam,2507.233482,01-Feb,
Idukki,N,Y,N,SS,68,56,3845.61,2,C,FMP,FMP,FMP,4,24.35835075,76.9729355,9.940214691,418,Clay Loam,2507.233482,,
Idukki,N,N,Y,SS,111,12,1332,1,C,FMP,FMP,FMP,4,24.49222755,77.11438264,9.99994435,994,Sandy Clay Loam,2392.281023,,
Idukki,N,Y,N,SS,35,18,648.85,0,C,FMP,FMP,FMP,4,20.77859306,76.9904018,9.98501082,574,Clay Loam,2510.151825,2,The Adimali - Idukki road blocked.
Idukki,N,N,Y,DF,320,22,7040,0,D,FMP,FMP,FMP,4,24.98288536,77.17894597,9.990294855,1179,Sandy Clay Loam,2017.317943,,
Idukki,N,N,Y,SS,81,12,972,0,N,FMP,FMP,FMP,4,24.08719826,76.91494043,9.972743833,721,Clay Loam,2786.603942,,
Idukki,N,N,Y,SS,66,15,990,1,N,FMP,FMP,FMP,4,20.79636955,76.99301037,9.980466996,551,Clay Loam,2510.151825,4,
Idukki,N,Y,N,SS,0,0,0,0,C,FMP,FMP,FMP,4,20.72514343,76.90633882,9.965979377,672,Clay Loam,2786.603942,2,Road blocked
Idukki,N,N,Y,SS,55,9,495,0,N,FMP,FMP,FMP,4,23.75269508,77.0815369,9.880489492,733,Clay Loam,2649.922816,,
Idukki,N,N,Y,SS,56,19,1064,0,N,FMP,FMP,FMP,4,23.42040634,77.13981735,9.799632612,867,Clay Loam,2437.189615,,
Idukki,N,N,Y,DF,297,54,16038,0,C,FMP,FMP,FMP,4,23.49153137,77.14137358,9.824394,992,Sandy Clay Loam,2361.735511,,
Idukki,N,N,Y,DF,287,19,5453,0,C,FMP,FMP,FMP,4,24.12852287,77.13991546,9.82529028,968,Clay Loam,2361.735511,,
Idukki,N,N,Y,DF,242,37,8954,0,C,FMP,FMP,FMP,4,21.09976959,77.13996005,9.825740649,943,Clay Loam,2361.735511,,
Idukki,N,Y,N,DF,79,14,1105.54,0,N,FMP,SPL,FMP,4,21.25139427,77.07946788,9.882063554,770,Clay Loam,2649.922816,,Flow occurred in cultivated land
Idukki,N,Y,N,SS,28,21,575.34,0,D,FMP,FMP,FMP,4,24.18226624,77.06065047,9.883008884,819,Clay Loam,2649.922816,,Slide occurred in cultivated land. One unmetalled road damaged.
Idukki,N,Y,N,SS,0,0,0,1,N,FMP,FMP,FMP,4,22.5290947,77.08531822,9.789938526,972,Sandy Clay Loam,2688.866751,1,Cracks were developed in the house. The house was partly destroyed.
Idukki,N,Y,N,SS,11,5,51.74,0,N,FMP,FMP,FMP,4,24.19478035,77.13546973,9.753601312,1027,Sandy Clay Loam,2437.189615,1,Slide occurred in cultivated land
Idukki,N,Y,N,SS,15,17,244.59,0,C,FMP,FMP,FMP,4,21.91579056,77.1000288,9.809429257,785,Clay Loam,2601.058043,2,Road blocked.
Idukki,N,Y,N,DF,15,9,138.16,1,N,FMP,BSL,FMP,4,22.6811924,77.07973097,9.805420525,824,Sandy Clay Loam,2601.058043,1,The house was built by cut and fill method. The house was partly damaged. Cracks were developed inside the house.
Idukki,N,Y,N,DF,115,18,2028.46,0,C,FMP,FMP,FMP,4,20.07550812,77.07588276,9.797122138,944,Sandy Clay Loam,2688.866751,,Road blocked
Idukki,N,Y,N,SS,20,9,184.41,0,N,FMP,FMP,FMP,4,23.71590996,77.00869749,9.874612396,766,Clay Loam,2955.744443,,This location is devoid of any habitations at present
Idukki,N,Y,N,SS,0,0,0,1,N,FMP,FMP,FMP,4,21.47393227,76.98736961,9.894018404,578,Clay Loam,2570.936814,01-Feb,Cut slope failure.House constructed by practicing cut and fill mathod and toe removed for road construction. The cuts have been made without proper support intervention.
Idukki,N,Y,N,DF,0,0,0,1,D,FMP,FMP,FMP,4,22.79284287,76.97536125,9.89051801,524,Clay Loam,2570.936814,,"Cattle shed and toillet washed away by the debris. In the road bench towards 20-30m west from the slide location, noticed development of ground cracks"
Idukki,N,Y,N,DF,45,10,459.69,0,C,FMP,FMP,FMP,4,23.31311989,76.99032153,9.879816167,584,Clay Loam,2570.936814,10,"Thadiyampad - Santigram road blockade. House belongs to Smt. Ramani, Iruvayikkal House located at the dowwn slope flow path area"
Idukki,N,Y,N,SS,0,0,0,1,N,FMP,FMP,FMP,4,21.90959549,77.00855034,9.879909808,620,Clay Loam,2955.744443,1,The slope below the house bench is steep; hence the chances for retrogression .
Idukki,N,Y,N,DF,0,0,0,0,N,FMP,FMP,FMP,4,20.62441063,77.02626189,9.832219723,947,Sandy Clay Loam,2938.471587,,"Land belongs to Sabu M.C., Moolathapallil House"
